miscData,,,,,,,,,
startTime,,,,,,,,,
0,,,,,,,,,
,,,,,,,,,,
calls,,,,,,,,,
index,priority,x,y,arrivalTime,dispatchDelay,onSceneDuration,transport,hospitalIndex,handoverDuration,atom,CCC,recommendedAmbulanceClass
1068,2,-73.86649088012616,40.87739338629689,0.9174421296296296,0.00027778777777777777,0.005624999999999999,1,25,0.020972222222222222,047AB,GED,BLS
1069,1,-73.85542643,40.85674064,0.9191203703703703,0.0001736211111111111,0.0,0,,0.0,043TA,None,ALS
1070,1,-73.85542643,40.85674064,0.9207407407407406,1e-08,0.0,0,,0.0,043TA,nan,ALS
1071,2,-73.89722385,40.86365707,0.9208449074074073,0.010081028518518519,0.017708333333333333,1,14,0.03881944444444444,052DA,GED,BLS
1072,2,-73.86092792,40.83819628,0.9211805555555556,0.001736121111111111,0.0,0,,0.0,043JB,None,BLS
1073,2,-73.86042004,40.83527038,0.9213541666666667,0.009641213703703704,0.013229166666666667,1,65,0.030567129629629628,043KC,GED,BLS
1074,3,-73.90975959,40.81260624,0.9214583333333334,0.003530102592592592,0.0,0,,0.0,040CC,None,BLS
1075,2,-73.85652832,40.89591918,0.9218518518518519,0.0011574174074074075,0.0,0,,0.0,047IA,None,BLS
1076,1,-73.89869997,40.81896282,0.921875,5.788037037037037e-05,0.0,0,,0.0,041FA,None,ALS
1077,1,-73.90086404,40.87355601,0.9219791666666667,0.00019676925925925926,0.027893518518518515,1,,0.02981481481481481,050DB,PGED,BLS
1078,2,-73.92779217,40.83253579,0.9235763888888889,0.00011575074074074073,0.008020833333333333,1,,0.02774305555555556,044EB,PGED,BLS
1079,2,-73.85618376,40.89453012,0.9240856481481482,1e-08,0.0,0,,0.0,047IA,nan,BLS
1080,2,-73.9074859,40.84932171,0.9243171296296296,0.0005439914814814815,0.015069444444444443,1,15,0.027291666666666662,046EA,GED,BLS
1081,2,-73.86573961,40.84504772,0.9246180555555555,0.007314824814814815,0.008703703703703703,1,,0.03638888888888889,043RD,GED,BLS
1082,1,-73.9097558,40.84696285,0.9265162037037037,0.001261584074074074,0.03152777777777777,1,,0.04164351851851852,046EA,GED,ALS
1083,2,-73.88922686908174,40.83078766788415,0.9276388888888888,0.0002546396296296296,0.030763888888888886,1,,0.033067129629629634,042FB,GED,BLS
1084,2,-73.85785929,40.89917899,0.9279861111111111,0.003275472962962963,0.016840277777777777,1,25,0.0358912037037037,047IA,GED,BLS
1085,2,-73.8969953,40.90980459,0.9284490740740741,0.00031251,0.01238425925925926,1,25,0.027962962962962964,050JA,GED,BLS
1086,2,-73.86671319,40.89729494,0.9303356481481483,0.0018287137037037036,0.0,0,,0.0,047HB,None,BLS
1087,2,-73.87378691,40.89866371,0.9324074074074075,0.00224538037037037,0.0,0,,0.0,047HB,None,BLS
1088,2,-73.91425077,40.8438208,0.9338194444444445,0.0002893618518518519,0.0,0,,0.0,044TA,None,BLS
1089,1,-73.83703317490532,40.84096900211895,0.9338310185185185,0.0005092692592592593,0.0,0,,0.0,045EG,None,BLS
1090,3,-73.91299721,40.82757287,0.9346412037037037,0.0003356581481481481,0.013657407407407408,1,23,0.03113425925925926,044HA,ATRAUM,BLS
1091,2,-73.90355652,40.87794251,0.9346527777777779,0.00010417666666666667,0.01792824074074074,1,15,0.027453703703703702,050ED,PGED,BLS
1092,1,-73.86496974,40.83625352,0.9350694444444444,9.260259259259258e-05,0.020671296296296295,1,18,0.03339120370370371,043JB,GED,ALS
1093,2,-73.90379483,40.81628824,0.935486111111111,8.102851851851851e-05,0.01693287037037037,1,6,0.028796296296296296,040DA,GED,BLS
1094,1,-73.91172487,40.82309925,0.9378125,0.0006481581481481482,0.01765046296296296,1,,0.025243055555555557,042GA,GED,ALS
1095,2,-73.93075346,40.83438468,0.9388310185185186,0.0014930655555555556,0.01324074074074074,1,23,0.038807870370370375,044DA,PGED,BLS
1096,2,-73.88902249,40.8270015,0.940925925925926,5.788037037037037e-05,0.013414351851851851,1,,0.03130787037037037,042FA,GED,BLS
1097,2,-73.88925598,40.86478673,0.9414120370370371,0.0010416766666666666,0.0,0,,0.0,052GA,None,BLS
1098,1,-73.85674774,40.8225238,0.9424305555555555,0.0004398248148148148,0.03579861111111111,1,22,0.0312962962962963,043DB,GED,ALS
1099,2,-73.85544089,40.88639996,0.9425694444444445,0.00038195444444444446,0.027604166666666666,1,24,0.025706018518518517,047EA,GED,BLS
1100,1,-73.90917644821488,40.849900052972195,0.9427314814814814,6.945444444444444e-05,0.0,0,,0.0,046EA,None,BLS
1101,3,-73.84777336,40.88565303,0.9428240740740742,0.015439824814814816,0.0,0,,0.0,047FA,None,BLS
1102,2,-73.91783618,40.84683945,0.9433680555555556,0.001909732222222222,0.013252314814814814,1,15,0.015324074074074073,046IA,GED,BLS
1103,2,-73.89158087114765,40.82094460327147,0.9442361111111112,5.788037037037037e-05,0.014351851851851852,1,23,0.03186342592592593,041GA,ATRAUM,BLS
1104,1,-73.90393416,40.81472317,0.9453240740740741,5.788037037037037e-05,0.01521990740740741,1,23,0.03819444444444444,040DA,GED,ALS
1105,2,-73.89878115,40.87892495,0.9458217592592594,0.0004629729629629629,0.0,0,,0.0,050AB,None,BLS
1106,2,-73.90576444,40.81533112,0.9459490740740741,0.00010417666666666667,0.02065972222222222,1,12,0.022199074074074076,040DA,PGED,BLS
1107,1,-73.88535832626116,40.83197783829024,0.947037037037037,0.00027778777777777777,0.01054398148148148,1,,0.048414351851851854,042FB,GED,BLS
1108,2,-73.89216146,40.84130075,0.9470601851851851,0.0009490840740740741,0.005624999999999999,1,63,0.03386574074074074,048EA,GED,BLS
1109,2,-73.82899729,40.84456471,0.9476736111111111,0.0004166766666666667,0.0,0,,0.0,045GA,None,BLS
1110,2,-73.90658288,40.89229289,0.9484606481481482,0.0010532507407407406,0.0,0,,0.0,050HA,None,BLS
1111,2,-73.86441103,40.88184331,0.9499652777777778,0.00125001,0.015416666666666667,1,23,0.03040509259259259,047BB,OBS,BLS
1112,1,-73.91153872,40.83153253,0.9510532407407407,0.0001736211111111111,0.0,0,,0.0,044JA,None,ALS
1113,2,-73.90951197,40.84720108,0.9514236111111111,0.0005902877777777778,0.023020833333333334,1,15,0.026828703703703702,046EA,GED,BLS
1114,1,-73.86272106,40.83465847,0.952962962962963,0.0004976951851851853,0.021284722222222222,1,18,0.027800925925925923,043JB,GED,ALS
1115,1,-73.89300805,40.8475713,0.9540972222222223,0.000613435925925926,0.018854166666666665,1,63,0.0459375,048BC,GED,ALS
1116,2,-73.88037508,40.84108057,0.9558912037037036,0.00031251,0.009942129629629629,1,,0.023217592592592592,048GA,GED,BLS
1117,2,-73.92565307,40.80632303,0.9559259259259258,0.0002893618518518519,0.0,0,,0.0,040JB,None,BLS
1118,1,-73.91149865,40.85223756,0.9568402777777777,0.0004513988888888889,0.014392361111111113,1,,0.03128472222222222,046JA,None,ALS
1119,3,-73.85225333,40.88871695,0.9572453703703704,0.00023149148148148146,0.0,0,,0.0,047FB,None,BLS
1120,1,-73.8890394,40.84753307,0.9595949074074074,0.0005092692592592593,0.0,0,,0.0,048CA,None,ALS
1121,1,-73.91668946,40.81613414,0.9607523148148148,0.0002546396296296296,0.006203703703703704,1,,0.021145833333333332,040FA,GED,ALS
1122,3,-73.9268779616802,40.81947926196269,0.9617245370370372,0.0024189914814814815,0.0,0,,0.0,044BA,None,BLS
1123,2,-73.88708345,40.81784504,0.963923611111111,0.0001273248148148148,0.007037037037037037,1,23,0.03309027777777778,041DA,OBS,BLS
1124,1,-73.88122021599189,40.856563501603354,0.9642245370370371,0.00032408407407407406,0.0,0,,0.0,048QA,None,ALS
1125,3,-73.8654064,40.87605192,0.9642708333333333,0.0006250100000000001,0.012546296296296297,1,21,0.03226851851851852,047AB,GED,BLS
1126,2,-73.80131578013584,40.8092471406962,0.9650231481481483,5.788037037037037e-05,0.0037731481481481483,1,,0.03408564814814815,045CC,GED,BLS
1127,2,-73.90473255,40.83874031,0.9656828703703703,0.00018519518518518517,0.012164351851851852,1,19,0.030486111111111113,042AB,GED,BLS
1128,1,-73.82242383,40.82820489,0.967037037037037,0.00016204703703703703,0.015619212962962965,1,21,0.03439236111111111,045DA,GED,ALS
1129,2,-73.86548222,40.84439259,0.967199074074074,0.0006713062962962963,0.00849537037037037,1,65,0.026168981481481477,043RD,GED,BLS
1130,2,-73.86908934,40.86431792,0.9677662037037037,0.0008217692592592592,0.03509259259259259,1,21,0.03167824074074074,047NC,GED,BLS
1131,2,-73.85028034,40.88725407,0.9686342592592592,0.0001273248148148148,0.011840277777777778,1,,0.03263888888888889,047FB,PGED,BLS
1132,1,-73.85544089,40.88639996,0.9686342692592592,0.001099547037037037,0.0,0,,0.0,047EA,nan,ALS
1133,1,-73.85142781146659,40.89127958312202,0.9688657407407408,0.0010416766666666666,0.0,0,,0.0,047FB,None,BLS
1134,1,-73.8433457333335,40.84151022254019,0.9716203703703704,0.00011575074074074073,0.0,0,,0.0,043MC,None,ALS
1135,1,-73.90078659,40.81241261,0.9722916666666666,0.0005671396296296296,0.017685185185185182,1,,0.017974537037037035,041EA,GED,ALS
1136,1,-73.8335767,40.8422554,0.9726967592592594,0.00020834333333333334,0.02262731481481482,1,25,0.038425925925925926,045EG,PGED,ALS
1137,1,-73.88510198,40.84585831,0.9733333333333333,6.945444444444444e-05,0.0,0,,0.0,048DA,None,ALS
1138,2,-73.90316281,40.89044414,0.9740277777777777,0.0009143618518518519,0.022650462962962966,1,,0.03364583333333333,050HA,ATRAUM,BLS
1139,1,-73.91026607,40.82110289,0.9746180555555556,0.0003935285185185185,0.009756944444444445,1,23,0.044270833333333336,040FA,GED,ALS
1140,1,-73.86743404,40.8766622,0.9758449074074074,0.00016204703703703703,0.011550925925925925,1,,0.03369212962962963,047AB,GED,ALS
1141,1,-73.9146324,40.81198735,0.9763194444444445,4.6306296296296296e-05,0.006527777777777778,1,6,0.013495370370370371,040CB,GED,ALS
1142,2,-73.86423805,40.82374525,0.9768287037037037,0.0001736211111111111,0.011284722222222222,1,21,0.0275,043CA,GED,BLS
1143,1,-73.90648694291329,40.814087619254806,0.9774884259259259,0.00019676925925925926,0.0,0,,0.0,040DA,None,ALS
1144,1,-73.8926814,40.85030007,0.9776041666666666,0.00013889888888888888,0.011354166666666667,1,63,0.03498842592592593,048MA,GED,ALS
1145,1,-73.90511616,40.85767628,0.9781018518518518,0.0006250100000000001,0.011168981481481481,1,19,0.02517361111111111,046KA,PGED,ALS
1146,2,-73.90908547,40.86190356,0.9787152777777778,0.0007060285185185185,0.019560185185185184,1,63,0.023622685185185188,052BB,PGED,BLS
1147,2,-73.90663379,40.8434295,0.9792361111111111,0.00031251,0.0,0,,0.0,044UA,None,BLS
1148,2,-73.92147309,40.85088022,0.979375,0.00032408407407407406,0.008541666666666668,1,,0.032337962962962964,046MB,GED,BLS
1149,1,-73.91624428,40.84460991,0.9794212962962963,0.0002199174074074074,0.008969907407407407,1,19,0.030127314814814815,044NB,GED,ALS
1150,1,-73.89558101,40.86370041,0.9802546296296296,0.0006828803703703703,0.014791666666666668,1,56,0.02228009259259259,052DA,GED,ALS
1151,1,-73.92094029,40.81668614,0.9803587962962963,1e-08,0.010601851851851854,1,23,0.028113425925925927,040IA,GED,ALS
1152,1,-73.86704649,40.83954283,0.9808680555555557,0.0002662137037037037,0.0,0,,0.0,043JB,None,BLS
1153,2,-73.91673664,40.83020424,0.9813773148148148,0.0002199174074074074,0.0,0,,0.0,044GB,None,BLS
1154,1,-73.91346438,40.80704813,0.9818518518518519,0.00010417666666666667,0.0,0,,0.0,040CA,None,ALS
1155,1,-73.91377061389227,40.838721637522944,0.9829398148148148,0.0002199174074074074,0.0,0,,0.0,044PA,None,BLS
1156,2,-73.84497014937601,40.85009787146659,0.9838541666666667,0.00015047296296296297,0.003356481481481481,1,63,0.026539351851851852,043UD,AEDP,BLS
1157,1,-73.89120368,40.86889661,0.9855439814814816,5.788037037037037e-05,0.013738425925925926,1,25,0.017557870370370373,052FA,PGED,ALS
1158,2,-73.86243214,40.88568929,0.9856597222222221,6.945444444444444e-05,0.011562499999999998,1,25,0.025069444444444446,047BB,GED,BLS
1159,1,-73.92419738,40.81421605,0.9898958333333333,0.00038195444444444446,0.014016203703703704,1,6,0.030625,040IA,GED,ALS
1160,3,-73.92285215,40.81390541,0.9904166666666666,5.788037037037037e-05,0.013425925925925924,1,23,0.02871527777777778,040IA,AEDP,BLS
1161,1,-73.89950042626474,40.847366899082125,0.9905208333333332,6.945444444444444e-05,0.0,0,,0.0,048AA,None,BLS
1162,1,-73.91906284,40.83466448,0.9947569444444445,0.00030093592592592594,0.0,0,,0.0,044FB,None,ALS
1163,2,-73.91845573,40.83445651,0.9962384259259259,0.00016204703703703703,0.0,0,,0.0,044FB,nan,BLS
1164,1,-73.91068775,40.8506038,0.9967708333333333,9.260259259259258e-05,0.0,0,,0.0,046JA,None,ALS
1165,2,-73.92851284,40.83143379,0.9975462962962963,0.0001273248148148148,0.007037037037037037,1,19,0.027337962962962963,044EB,GED,BLS
1166,2,-73.92498627447846,40.81495474771922,1.0005555555555554,0.0005555655555555556,0.0,0,,0.0,040HA,None,BLS
1167,2,-73.85956937,40.81403665,1.0014699074074074,0.0012268618518518517,0.025277777777777777,1,,0.02171875,043AC,GED,BLS
1168,1,-73.8814629445964,40.87249398775583,1.0039699074074073,0.00031251,0.011979166666666666,1,63,0.03357638888888889,052KA,ATRAUM,ALS
1169,1,-73.91931332,40.82002286,1.0085069444444443,0.002013898888888889,0.02349537037037037,1,,0.039317129629629625,040GA,None,ALS
1170,2,-73.84790108,40.90490166,1.0099421296296296,0.005532417407407407,0.0,0,,0.0,047IF,None,BLS
1171,2,-73.91433129844991,40.81025384736761,1.0113541666666666,0.0002662137037037037,0.0,0,,0.0,040CC,None,BLS
1172,1,-73.88442524,40.84683735,1.0119791666666667,0.00013889888888888888,0.02164351851851852,1,19,0.008611111111111111,048JA,GED,ALS
1173,2,-73.85736207903054,40.89341145615428,1.0124768518518519,0.0005324174074074075,0.019699074074074074,1,24,0.025381944444444443,047EB,GED,BLS
1174,2,-73.90706155,40.86083165,1.0126273148148148,0.0010763988888888888,0.022604166666666665,1,14,0.027546296296296294,052BB,GED,BLS
1175,3,-73.8605814270369,40.85362278536013,1.0128009259259259,0.0034953803703703704,0.009849537037037037,1,25,0.03211805555555556,043TB,AEDP,BLS
1176,2,-73.87165043,40.82854943,1.016550925925926,0.001273158148148148,0.012743055555555556,1,,0.027476851851851853,043FC,GED,BLS
1177,2,-73.9024172,40.83459657,1.0165624999999998,0.0007986211111111111,0.0038425925925925923,1,19,0.03270833333333333,042BA,GED,BLS
1178,1,-73.881417700004,40.839066193365795,1.0169444444444447,0.0011458433333333333,0.017222222222222222,1,18,0.02428240740740741,048HA,PGED,ALS
1179,2,-73.90207483,40.8523445,1.0169675925925927,0.000613435925925926,0.0,0,,0.0,046BA,None,BLS
1180,1,-73.89563272,40.86518978,1.0169791666666668,0.00013889888888888888,0.0,0,,0.0,052DA,None,ALS
1181,2,-73.92938552734226,40.83291621035544,1.017199074074074,0.0013657507407407404,0.009953703703703704,1,,0.03365740740740741,044DA,AEDP,BLS
1182,1,-73.92945677531362,40.810025303568345,1.0174305555555556,0.0005439914814814815,0.02596064814814815,0,23,0.0,040JG,GED,ALS
1183,1,-73.86096529,40.8881885,1.019363425925926,0.00018519518518518517,0.010694444444444444,1,25,0.02521990740740741,047EB,PGED,ALS
1184,2,-73.88122021599189,40.856563501603354,1.0217708333333333,0.0002893618518518519,0.03967592592592593,1,21,0.038877314814814816,048QA,GED,BLS
1185,2,-73.90069546,40.81330503,1.0262499999999999,0.00018519518518518517,0.017361111111111112,1,15,0.021516203703703704,041EA,GED,BLS
1186,1,-73.86321913,40.85924887,1.0277314814814815,0.0007176025925925927,0.0,1,21,0.033587962962962965,047NA,GED,ALS
1187,2,-73.91683268,40.8098722,1.0303819444444444,0.000613435925925926,0.0,0,,0.0,040CA,None,BLS
1188,2,-73.9087422001663,40.860801670753574,1.0310069444444445,0.00031251,0.011099537037037038,1,19,0.016377314814814813,052BB,GED,BLS
1189,2,-73.90243803,40.84886813,1.0317592592592593,0.00020834333333333334,0.0,0,,0.0,046BA,None,BLS
1190,1,-73.91172487,40.82309925,1.032314814814815,0.00018519518518518517,0.0,0,,0.0,042GA,None,BLS
1191,2,-73.87690181,40.82587257,1.0327777777777778,0.00031251,0.008113425925925925,1,,0.03137731481481481,043ED,PGED,BLS
1192,2,-73.91953415,40.82144007,1.035,0.0002199174074074074,0.0,0,,0.0,040GA,None,BLS
1193,2,-73.92839680633307,40.84574665856565,1.0358680555555557,0.00038195444444444446,0.011585648148148149,1,,0.013078703703703703,044KD,GED,BLS
1194,2,-73.89660517807532,40.910201314739254,1.0363194444444443,0.0005439914814814815,0.035208333333333335,1,71,0.025810185185185183,050CB,GED,BLS
1195,2,-73.88958542,40.81683125,1.037025462962963,0.00011575074074074073,0.022499999999999996,1,23,0.030671296296296294,041CA,GED,BLS
1196,2,-73.87771875,40.82526643,1.0379861111111113,0.0004513988888888889,0.0,0,,0.0,043EC,None,BLS
1197,2,-73.91381569892819,40.83739597576297,1.0382523148148148,0.0004166766666666667,0.0396875,1,10,0.034768518518518525,044QA,GED,BLS
1198,2,-73.88798225463205,40.83815053248418,1.0399421296296296,0.00032408407407407406,0.017499999999999998,1,19,0.03423611111111111,042CD,GED,BLS
1199,2,-73.91117663261622,40.86244490112772,1.0411805555555556,0.00032408407407407406,0.028344907407407412,1,63,0.045405092592592594,052AA,GED,BLS
1200,1,-73.90328992,40.8643148,1.0414583333333334,0.0001273248148148148,0.01224537037037037,1,14,0.02766203703703704,052CA,GED,ALS
1201,1,-73.9091051,40.83909126,1.0426967592592593,0.0010301025925925926,0.00849537037037037,1,19,0.03040509259259259,044RB,GED,ALS
1202,2,-73.91714483,40.81058858,1.044039351851852,0.0002546396296296296,0.0,0,,0.0,040CA,None,BLS
1203,1,-73.88443246,40.84889463,1.0456828703703704,0.0003356581481481481,0.01386574074074074,1,21,0.03547453703703704,048JA,PGED,ALS
1204,1,-73.8832754373556,40.8554622283672,1.0463425925925927,0.0006481581481481482,0.030949074074074077,1,63,0.03467592592592592,048NA,GED,ALS
1205,1,-73.90518861,40.85170251,1.0466203703703705,0.0001736211111111111,0.016377314814814813,1,19,0.022337962962962962,046FA,GED,ALS
1206,3,-73.84704544,40.81737964,1.0467476851851851,0.00013889888888888888,0.0153125,1,,0.02280092592592593,043BA,GED,BLS
1207,1,-73.81561992982208,40.81608331821529,1.0476736111111111,0.00018519518518518517,0.02892361111111111,1,21,0.027256944444444445,045BA,ATRAUM,BLS
1208,2,-73.89752266,40.86326319,1.0492708333333334,0.00010417666666666667,0.0,0,,0.0,052DA,None,BLS
1209,3,-73.91172487,40.82309925,1.049537037037037,0.003159732222222222,0.0,0,,0.0,042GA,None,BLS
1210,2,-73.89051417,40.83211016,1.0499421296296296,0.00250001,0.017962962962962962,1,63,0.04831018518518518,042FB,GED,BLS
1211,1,-73.91067627,40.83272407,1.050162037037037,0.0014814914814814813,0.0,0,,0.0,044JA,None,ALS
1212,2,-73.869421163029,40.832561987456515,1.0539351851851853,0.00013889888888888888,0.0,0,,0.0,043IB,None,BLS
1213,3,-73.91829413,40.84248398,1.054074074074074,0.00011575074074074073,0.0,0,,0.0,044NB,None,BLS
1214,2,-73.83360999,40.88204969,1.0555439814814815,0.00048612111111111104,0.01375,1,21,0.0440162037037037,047GE,ATRAUM,BLS
1215,1,-73.88156935,40.82769638,1.0564120370370371,0.0006481581481481482,0.012129629629629629,1,,0.030752314814814816,043EC,GED,ALS
1216,3,-73.88958542,40.81683125,1.0566666666666666,0.00018519518518518517,0.0,0,,0.0,041CA,None,BLS
1217,1,-73.89113976,40.86284595,1.0569444444444445,0.00020834333333333334,0.013541666666666667,1,63,0.02972222222222222,052GA,GED,ALS
1218,1,-73.85112621,40.86970605,1.0570023148148147,0.00023149148148148146,0.017858796296296296,1,18,0.03085648148148148,047MB,GED,ALS
1219,1,-73.89190748,40.86387367,1.0571296296296298,0.00037038037037037035,0.01255787037037037,1,63,0.028136574074074074,052GA,GED,BLS
1220,1,-73.89487120874782,40.82393664899682,1.0575925925925926,9.260259259259258e-05,0.0,0,,0.0,041IA,None,BLS
1221,2,-73.85233039,40.8708416,1.0577199074074073,0.00019676925925925926,0.012395833333333335,1,18,0.026585648148148146,047MB,GED,BLS
1222,2,-73.89460713,40.82378469,1.0577430555555556,1e-08,0.0,0,,0.0,041JA,nan,BLS
1223,2,-73.89294867750611,40.82413798939714,1.0602777777777777,0.0004398248148148148,0.0,0,,0.0,041GA,None,BLS
1224,1,-73.89713015,40.87983672,1.0617708333333333,0.0001736211111111111,0.0,0,,0.0,050AB,None,ALS
1225,1,-73.91656548,40.82625643,1.062199074074074,0.0002662137037037037,0.01306712962962963,1,23,0.027314814814814816,044HA,PGED,ALS
1226,2,-73.89558081,40.86543744,1.0628703703703704,0.0002546396296296296,0.014837962962962963,1,25,0.031574074074074074,052DA,GED,BLS
1227,1,-73.89362038,40.82068325,1.0643981481481481,0.00038195444444444446,0.055625,1,23,0.032719907407407406,041GA,GED,ALS
1228,3,-73.88568051,40.81604656,1.0656828703703705,0.00027778777777777777,0.0,0,,0.0,041DA,None,BLS
